12-Jun-2020;;;;;;;;;;;;;;;
iShares MSCI Emerging Markets ETF;;;;;;;;;;;;;;;
Inception Date;Apr 07, 2003;;;;;;;;;;;;;;
Fund Holdings as of;Jun 12, 2020;;;;;;;;;;;;;;
Number of Securities (excluding cash and derivatives);1,209.00;;;;;;;;;;;;;;
Shares Outstanding;545,400,000.00;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ticker;Name;Asset Class;Weight (%);Price;Shares;Market Value;Notional Value;Sector;SEDOL;ISIN;Exchange;Location;Currency;Market Currency;FX Rate
CONCOR;CONTAINER CORPORATION OF INDIA LTD;Equity;0,02;5,20;820 926,00;4 270 081,45;4 270 081,45;Industrials;BG0ZVG9;INE111A01025;National Stock Exchange Of India;India;USD;INR;75,85
570;CHINA TRADITIONAL CHI MEDICINE CO;Equity;0,02;0,45;9 474 000,00;4 254 076,72;4 254 076,72;Health Care;6971779;HK0000056256;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
241560;DOOSAN BOBCAT INC;Equity;0,02;22,26;190 869,00;4 249 284,93;4 249 284,93;Industrials;BYX9GP8;KR7241560002;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
576;ZHEJIANG EXPRESSWAY LTD H;Equity;0,02;0,71;5 978 000,00;4 242 396,87;4 242 396,87;Industrials;6990763;CNE1000004S4;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
BRES;BARWA REAL ESTATE;Equity;0,02;0,81;5 221 928,00;4 230 894,70;4 230 894,70;Real Estate;B0YTG26;QA000A0KD6J5;Qatar Exchange;Qatar;USD;QAR;3,64
BOSCHLTD;BOSCH LTD;Equity;0,02;143,88;29 367,00;4 225 204,83;4 225 204,83;Consumer Discretionary;B01NFV3;INE323A01026;National Stock Exchange Of India;India;USD;INR;75,85
300059;EAST MONEY INFORMATION LTD A;Equity;0,02;2,28;1 845 411,00;4 202 464,95;4 202 464,95;Financials;BD5CPC8;CNE100000MD4;Shenzhen Stock Exchange;China;USD;CNY;7,07
300498;WENS FOODSTUFF GROUP LTD;Equity;0,02;2,89;1 454 490,00;4 201 389,99;4 201 389,99;Consumer Staples;BD5CPT5;CNE100002508;Shenzhen Stock Exchange;China;USD;CNY;7,07
601336;NEW CHINA LIFE INSURANCE LTD A;Equity;0,02;6,24;666 392,00;4 158 423,07;4 158 423,07;Financials;BP3R3F8;CNE1000019Y0;Shanghai Stock Exchange;China;USD;CNY;7,07
COLPAL;COLGATE PALMOLIVE INDIA LTD;Equity;0,02;17,86;232 613,00;4 153 622,86;4 153 622,86;Consumer Staples;6139696;INE259A01022;National Stock Exchange Of India;India;USD;INR;75,85
ADRO;ADARO ENERGY TBK;Equity;0,02;0,07;55 519 100,00;4 154 623,79;4 154 623,79;Energy;B3BQFC4;ID1000111305;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
PIK;PICK N PAY STORES LTD;Equity;0,02;3,09;1 335 496,00;4 127 520,86;4 127 520,86;Consumer Staples;6688068;ZAE000005443;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
600999;CHINA MERCHANTS SECURITIES LTD A;Equity;0,02;2,39;1 727 984,00;4 125 341,94;4 125 341,94;Financials;BP3R303;CNE100000HK9;Shanghai Stock Exchange;China;USD;CNY;7,07
LICHSGFIN;LIC HOUSING FINANCE LTD;Equity;0,02;3,71;1 113 244,00;4 126 278,64;4 126 278,64;Financials;6101026;INE115A01026;National Stock Exchange Of India;India;USD;INR;75,85
3993;CHINA MOLYBDENUM LTD H;Equity;0,02;0,33;12 426 000,00;4 104 535,43;4 104 535,43;Materials;B1VRCG6;CNE100000114;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
601229;BANK OF SHANGHAI LTD A;Equity;0,02;1,17;3 505 442,00;4 097 790,49;4 097 790,49;Financials;BD8P9J9;CNE100002FM5;Shanghai Stock Exchange;China;USD;CNY;7,07
8010;THE COOPERATIVE INSURANCE;Equity;0,02;18,97;216 066,00;4 098 547,81;4 098 547,81;Financials;B128FN6;SA000A0DPSH3;Saudi Stock Exchange;Saudi Arabia;USD;SAR;3,75
2250;SAUDI INDUSTRIAL INVESTMENT GROUP;Equity;0,02;5,29;774 594,00;4 094 297,31;4 094 297,31;Materials;B132Y63;SA000A0B89Q3;Saudi Stock Exchange;Saudi Arabia;USD;SAR;3,75
000895;HENAN SHUANGHUI INVESTMENT & DEVEL;Equity;0,02;5,63;727 200,00;4 091 276,43;4 091 276,43;Consumer Staples;BD5CP84;CNE000000XM3;Shenzhen Stock Exchange;China;USD;CNY;7,07
011780;KUMHO PETRO CHEMICAL LTD;Equity;0,02;58,65;69 629,00;4 083 574,85;4 083 574,85;Materials;6499323;KR7011780004;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
601012;LONGI GREEN ENERGY TECHNOLOGY LTD;Equity;0,02;4,71;866 041,00;4 076 436,45;4 076 436,45;Information Technology;BRTL411;CNE100001FR6;Shanghai Stock Exchange;China;USD;CNY;7,07
839;CHINA EDUCATION GROUP HOLDINGS LTD;Equity;0,02;1,68;2 429 000,00;4 074 399,04;4 074 399,04;Consumer Discretionary;BF13433;KYG2163M1033;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
OPL;ORANGE POLSKA SA;Equity;0,02;1,62;2 507 992,00;4 072 959,23;4 072 959,23;Communication;5552551;PLTLKPL00017;Warsaw Stock Exchange/Equities/Main Market;Poland;USD;PLN;3,96
001040;CJ CORP;Equity;0,02;73,02;55 765,00;4 071 891,93;4 071 891,93;Industrials;6189516;KR7001040005;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
263750;PEARLABYSS CORP;Equity;0,02;171,12;23 783,00;4 069 860,44;4 069 860,44;Communication;BYX56S9;KR7263750002;Korea Exchange (Kosdaq);Korea (South);USD;KRW;1 203,80
2005;SSY GROUP LTD;Equity;0,02;0,67;6 048 000,00;4 065 764,31;4 065 764,31;Health Care;BYP9J68;KYG8406X1034;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
F&N;FRASER & NEAVE HOLDINGS;Equity;0,02;7,62;532 600,00;4 056 121,85;4 056 121,85;Consumer Staples;6555946;MYL3689OO006;Bursa Malaysia;Malaysia;USD;MYR;4,27
INKP;INDAH KIAT PULP & PAPER;Equity;0,02;0,38;10 572 500,00;4 049 121,96;4 049 121,96;Materials;6462422;ID1000062201;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
2727;SHANGHAI ELECTRIC GROUP LTD H;Equity;0,02;0,30;13 636 000,00;4 046 760,69;4 046 760,69;Industrials;B07J656;CNE100000437;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
1347;HUA HONG SEMICONDUCTOR LTD;Equity;0,02;2,31;1 748 000,00;4 041 774,94;4 041 774,94;Information Technology;BRB3857;HK0000218211;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
600588;YONYOU NETWORK TECHNOLOGY LTD A;Equity;0,02;5,04;800 751,00;4 038 179,01;4 038 179,01;Information Technology;BP3R6C6;CNE0000017Y6;Shanghai Stock Exchange;China;USD;CNY;7,07
000538;YUNNAN BAIYAO GROUP LTD A;Equity;0,02;12,21;329 901,00;4 028 340,35;4 028 340,35;Health Care;BD5CP95;CNE0000008X7;Shenzhen Stock Exchange;China;USD;CNY;7,07
EUR;EUR CASH;Cash;0,02;112,46;3 566 827,00;4 011 432,05;4 011 432,05;Cash and/or Derivatives;--;--;--;European Union;USD;EUR;0,89
1157;ZOOMLION HEAVY INDUSTRY SCIENCE AN;Equity;0,02;0,78;5 142 600,00;4 007 858,48;4 007 858,48;Industrials;B544N70;CNE100000X85;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
2799;CHINA HUARONG ASSET MANAGEMENT LTD;Equity;0,02;0,10;38 759 000,00;4 000 877,41;4 000 877,41;Financials;BYNK383;CNE100002367;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
000876;NEW HOPE LIUHE LTD A;Equity;0,02;3,88;1 024 197,00;3 972 087,31;3 972 087,31;Consumer Staples;BD5CNF7;CNE000000VB0;Shenzhen Stock Exchange;China;USD;CNY;7,07
1789;AK MEDICAL HOLDINGS LTD;Equity;0,02;2,90;1 362 000,00;3 954 142,53;3 954 142,53;Health Care;BFD6SZ0;KYG020141019;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
1888;KINGBOARD LAMINATES HOLDINGS LTD;Equity;0,02;0,92;4 283 500,00;3 951 823,20;3 951 823,20;Information Technology;B1HHFV6;KYG5257K1076;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
035760;CJ ENM LTD;Equity;0,02;94,70;41 745,00;3 953 256,35;3 953 256,35;Consumer Discretionary;6199753;KR7035760008;Korea Exchange (Kosdaq);Korea (South);USD;KRW;1 203,80
GCARSOA1;GRUPO CARSO SERIES A1;Equity;0,02;2,15;1 837 141,00;3 950 048,61;3 950 048,61;Industrials;2393452;MXP461181085;Bolsa Mexicana De Valores;Mexico;USD;MXN;22,44
3606;FUYAO GLASS INDUSTRY GROUP LTD H;Equity;0,02;2,43;1 627 600,00;3 948 191,64;3 948 191,64;Consumer Discretionary;BWGCFG4;CNE100001TR7;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
YPF;YPF SOCIEDAD ANONIMA ADR EACH REPR;Equity;0,02;6,06;648 326,00;3 928 855,56;3 928 855,56;Energy;2985945;US9842451000;New York Stock Exchange Inc.;Argentina;USD;USD;1,00
MTM;MOMMET SHS LTD;Equity;0,02;1,08;3 617 621,00;3 911 455,63;3 911 455,63;Financials;BK9S758;ZAE000269890;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
1638;KAISA GROUP HOLDINGS LTD;Equity;0,02;0,41;9 605 000,00;3 903 917,37;3 903 917,37;Real Estate;B58RBK4;KYG521321003;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
1199;COSCO SHIPPING PORTS LTD;Equity;0,02;0,54;7 150 000,00;3 893 240,09;3 893 240,09;Industrials;6354251;BMG2442N1048;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
CIEL3;CIELO SA;Equity;0,02;0,83;4 676 776,00;3 887 387,11;3 887 387,11;Information Technology;B614LY3;BRCIELACNOR3;XBSP;Brazil;USD;BRL;5,06
HUYA;HUYA ADR INC;Equity;0,02;16,48;235 433,00;3 879 935,84;3 879 935,84;Communication;BF4NQP6;US44852D1081;New York Stock Exchange Inc.;China;USD;USD;1,00
005940;NH INVESTMENT & SECURITIES LTD;Equity;0,02;8,24;470 641,00;3 878 350,82;3 878 350,82;Financials;6537085;KR7005940002;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
667;CHINA EAST EDUCATION HOLDINGS LTD;Equity;0,02;2,05;1 894 000,00;3 875 929,34;3 875 929,34;Consumer Discretionary;BJGSS62;KYG2120T1004;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
338;SINOPEC SHANGHAI PETROCHEMICAL LTD;Equity;0,02;0,26;14 851 000,00;3 870 791,34;3 870 791,34;Materials;6797458;CNE1000004C8;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
IRPC.R;IRPC NON-VOTING DR PCL;Equity;0,02;0,09;43 440 200,00;3 870 388,25;3 870 388,25;Energy;6366171;TH0471010R11;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
MPI;METRO PACIFIC INV CORP;Equity;0,02;0,07;55 205 500,00;3 859 601,73;3 859 601,73;Financials;B1L8838;PHY603051020;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
030000;CHEIL WORLDWIDE INC;Equity;0,02;14,12;272 171,00;3 843 584,48;3 843 584,48;Communication;6093231;KR7030000004;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
001979;CHINA MERCHANTS SHEKOU INDUSTRIAL;Equity;0,02;2,32;1 658 590,00;3 840 250,18;3 840 250,18;Real Estate;BD5CPM8;CNE100002FC6;Shenzhen Stock Exchange;China;USD;CNY;7,07
601169;BANK OF BEIJING LTD A;Equity;0,02;0,69;5 531 706,00;3 834 574,76;3 834 574,76;Financials;BP3R2W8;CNE100000734;Shanghai Stock Exchange;China;USD;CNY;7,07
PSSA3;PORTO SEGURO SA;Equity;0,02;9,94;383 700,00;3 813 591,19;3 813 591,19;Financials;B0498T7;BRPSSAACNOR7;XBSP;Brazil;USD;BRL;5,06
BHARATFORG;BHARAT FORGE LTD;Equity;0,02;4,62;823 957,00;3 807 348,85;3 807 348,85;Consumer Discretionary;B0C1DM3;INE465A01025;National Stock Exchange Of India;India;USD;INR;75,85
9945;RUENTEX DEVELOPMENT LTD;Equity;0,02;1,68;2 261 458,00;3 796 669,53;3 796 669,53;Real Estate;6748423;TW0009945006;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
MOH;MOTOR OIL (HELLAS) CORINTH REFINER;Equity;0,02;15,57;243 824,00;3 795 158,60;3 795 158,60;Energy;5996234;GRS426003000;Athens Exchange S.A. Cash Market;Greece;USD;EUR;0,89
601390;CHINA RAILWAY GROUP LTD A;Equity;0,02;0,72;5 223 600,00;3 783 240,11;3 783 240,11;Industrials;BP3R3D6;CNE100000866;Shanghai Stock Exchange;China;USD;CNY;7,07
BRL;BRL CASH;Cash;0,02;19,74;19 161 328,00;3 783 160,28;3 783 160,28;Cash and/or Derivatives;--;--;--;Brazil;USD;BRL;5,06
002594;BYD LTD A;Equity;0,02;8,68;435 612,00;3 781 031,73;3 781 031,73;Consumer Discretionary;BD5CQ69;CNE100001526;Shenzhen Stock Exchange;China;USD;CNY;7,07
603986;GIGA DEVICE SEMICONDUCTOR (BEIJING;Equity;0,02;32,48;115 910,00;3 764 280,80;3 764 280,80;Information Technology;BHWLWF8;CNE1000030S9;Shanghai Stock Exchange;China;USD;CNY;7,07
INFRATEL;BHARTI INFRATEL LTD;Equity;0,02;2,97;1 268 856,00;3 763 786,30;3 763 786,30;Communication;B92P9G4;INE121J01017;National Stock Exchange Of India;India;USD;INR;75,85
3618;CHONGQING RURAL COMMERCIAL BANK LT;Equity;0,02;0,39;9 612 000,00;3 757 933,45;3 757 933,45;Financials;B4Q1Y57;CNE100000X44;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
363;SHANGHAI INDUSTRIAL HOLDINGS LTD;Equity;0,02;1,58;2 363 000,00;3 744 163,30;3 744 163,30;Industrials;6810010;HK0363006039;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
1227;STANDARD FOODS CORP;Equity;0,02;2,15;1 737 615,00;3 743 168,21;3 743 168,21;Consumer Staples;6853554;TW0001227007;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
EAST;EASTERN CO.;Equity;0,02;0,80;4 643 222,00;3 736 387,54;3 736 387,54;Consumer Staples;6298177;EGS37091C013;Egyptian Exchange;Egypt;USD;EGP;16,18
2380;CHINA POWER INTERNATIONAL DEVELOPM;Equity;0,02;0,22;17 123 000,00;3 733 870,53;3 733 870,53;Utilities;B02ZKQ8;HK2380027329;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
THYAO;TURK HAVA YOLLARI AO A;Equity;0,02;1,87;1 998 676,00;3 729 587,49;3 729 587,49;Industrials;B03MYK0;TRATHYAO91M5;Istanbul Stock Exchange;Turkey;USD;TRY;6,84
603501;WILL SEMICONDUCTOR SHANGHAI LTD A;Equity;0,02;26,76;139 200,00;3 725 507,77;3 725 507,77;Information Technology;BK947V2;CNE100002XM8;Shanghai Stock Exchange;China;USD;CNY;7,07
RECLTD;REC LTD;Equity;0,02;1,40;2 658 608,00;3 717 021,57;3 717 021,57;Financials;B2Q7WL3;INE020B01018;National Stock Exchange Of India;India;USD;INR;75,85
BEST;BEST ADR REPRESENTING INC CLASS A;Equity;0,02;4,98;746 601,00;3 718 072,98;3 718 072,98;Industrials;BF16M83;US08653C1062;New York Stock Exchange Inc.;China;USD;USD;1,00
GTCAP;GT CAPITAL HOLDINGS INC;Equity;0,02;9,76;380 152,00;3 710 277,46;3 710 277,46;Industrials;B77H110;PHY290451046;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
300413;MANGO EXCELLENT MEDIA LTD A;Equity;0,02;7,96;465 800,00;3 708 328,56;3 708 328,56;Communication;BD5CDT1;CNE100001Y83;Shenzhen Stock Exchange;China;USD;CNY;7,07
DTAC.R;TOTAL ACCESS COMMUNICATION NON-VOT;Equity;0,02;1,36;2 728 200,00;3 698 955,69;3 698 955,69;Communication;B1YWK08;TH0554010R14;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
600570;HUNDSUN TECHNOLOGIES INC A;Equity;0,02;12,85;287 632,00;3 696 159,12;3 696 159,12;Information Technology;BP3R6B5;CNE000001GD5;Shanghai Stock Exchange;China;USD;CNY;7,07
604;SHENZHEN INVESTMENT LTD;Equity;0,02;0,31;12 074 000,00;3 692 259,45;3 692 259,45;Real Estate;6535261;HK0604011236;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
282330;BGF RETAIL LTD;Equity;0,02;119,21;30 739,00;3 664 268,57;3 664 268,57;Consumer Staples;BD95QN1;KR7282330000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
AGUAS.A;AGUAS ANDINAS SA;Equity;0,02;0,35;10 514 576,00;3 653 040,93;3 653 040,93;Utilities;2311238;CL0000000035;Santiago Stock Exchange;Chile;USD;CLP;792,95
002352;S.F. HOLDING LTD A;Equity;0,02;7,52;485 300,00;3 651 174,92;3 651 174,92;Industrials;BD73M39;CNE100000L63;Shenzhen Stock Exchange;China;USD;CNY;7,07
600196;SHANGHAI FOSUN PHARMACEUTICAL (GRO;Equity;0,02;4,66;779 900,00;3 633 536,17;3 633 536,17;Health Care;BP3R3M5;CNE000000X38;Shanghai Stock Exchange;China;USD;CNY;7,07
3030;SAUDI CEMENT;Equity;0,02;13,80;263 288,00;3 633 493,65;3 633 493,65;Materials;B132HD1;SA0007879469;Saudi Stock Exchange;Saudi Arabia;USD;SAR;3,75
2600;ALUMINUM CORPORATION OF CHINA CORP;Equity;0,02;0,19;18 756 000,00;3 630 146,71;3 630 146,71;Materials;6425395;CNE1000001T8;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
601186;CHINA RAILWAY CONSTRUCTION CORP LT;Equity;0,02;1,20;3 009 120,00;3 611 062,96;3 611 062,96;Industrials;BP3R381;CNE1000009T1;Shanghai Stock Exchange;China;USD;CNY;7,07
6049;POLY PROPERTY DEVELOPMENT CLS LTD;Equity;0,02;10,77;333 000,00;3 585 611,80;3 585 611,80;Real Estate;BHR0FS4;CNE100003PV3;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
4001;ABDULLAH AL OTHAIM MARKETS;Equity;0,02;29,84;120 089,00;3 583 313,71;3 583 313,71;Consumer Staples;B3BQB93;SA1230K1UGH7;Saudi Stock Exchange;Saudi Arabia;USD;SAR;3,75
SIEMENS;SIEMENS LTD;Equity;0,02;14,09;251 932,00;3 549 350,80;3 549 350,80;Industrials;B15T569;INE003A01024;National Stock Exchange Of India;India;USD;INR;75,85
600028;CHINA PETROLEUM & CHEMICAL CORP A;Equity;0,02;0,57;6 208 189,00;3 540 975,51;3 540 975,51;Energy;BP3R240;CNE0000018G1;Shanghai Stock Exchange;China;USD;CNY;7,07
3331;VINDA INTERNATIONAL LTD;Equity;0,02;3,15;1 121 000,00;3 536 528,56;3 536 528,56;Consumer Staples;B1Z7648;KYG9361V1086;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
2060;NATIONAL INDUSTRIALIZATION;Equity;0,02;2,70;1 308 096,00;3 533 793,38;3 533 793,38;Materials;B136MP0;SA0007879170;Saudi Stock Exchange;Saudi Arabia;USD;SAR;3,75
BRKM5;BRASKEM PREF SERIES A SA;Equity;0,02;4,88;721 600,00;3 519 027,03;3 519 027,03;Materials;B0774N4;BRBRKMACNPA4;XBSP;Brazil;USD;BRL;5,06
3320;CHINA RESOURCES PHARMACEUTICAL GRO;Equity;0,02;0,57;6 166 000,00;3 484 739,55;3 484 739,55;Health Care;BYNGG26;HK0000311099;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
600436;ZHANGZHOU PIENTZEHUANG PHARMACEUTI;Equity;0,02;21,76;160 150,00;3 484 903,44;3 484 903,44;Health Care;BP3R7Z6;CNE000001F21;Shanghai Stock Exchange;China;USD;CNY;7,07
EMAARMALLS;EMAAR MALLS GROUP;Equity;0,02;0,36;9 522 214,00;3 473 794,09;3 473 794,09;Real Estate;BQWJP56;AEE001501015;Dubai Financial Market;United Arab Emirates;USD;AED;3,67
MBK;MBANK SA;Equity;0,02;60,66;57 203,00;3 470 090,74;3 470 090,74;Financials;4143053;PLBRE0000012;Warsaw Stock Exchange/Equities/Main Market;Poland;USD;PLN;3,96
600015;HUA XIA BANK LTD A;Equity;0,02;0,89;3 898 180,00;3 461 697,88;3 461 697,88;Financials;BP3R2T5;CNE000001FW7;Shanghai Stock Exchange;China;USD;CNY;7,07
300601;SHENZHEN KANGTAI BIOLOGICAL PRODUC;Equity;0,02;19,69;175 786,00;3 462 064,22;3 462 064,22;Health Care;BFY8HT2;CNE100002Q33;Shenzhen Stock Exchange;China;USD;CNY;7,07
3998;BOSIDENG INTERNATIONAL LTD;Equity;0,02;0,27;12 588 000,00;3 459 625,04;3 459 625,04;Consumer Discretionary;B24FZ32;KYG126521064;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
600703;SANAN OPTOELECTRONICS LTD A;Equity;0,02;3,36;1 027 600,00;3 449 948,19;3 449 948,19;Information Technology;BP3R3R0;CNE000000KB3;Shanghai Stock Exchange;China;USD;CNY;7,07
601006;DAQIN RAILWAY LTD A;Equity;0,02;0,98;3 518 255,00;3 447 175,64;3 447 175,64;Industrials;BP3R2N9;CNE000001NG4;Shanghai Stock Exchange;China;USD;CNY;7,07
OSP.R;OSOTSPA PCL NON-VOTING DR;Equity;0,02;1,31;2 632 900,00;3 442 254,86;3 442 254,86;Consumer Staples;BGR9X35;TH8752010R16;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
600690;HAIER SMART HOME LTD A;Equity;0,02;2,34;1 460 641,00;3 421 105,76;3 421 105,76;Consumer Discretionary;BP3R3G9;CNE000000CG9;Shanghai Stock Exchange;China;USD;CNY;7,07
002311;GUANGDONG HAID GROUP LTD A;Equity;0,02;6,58;519 827,00;3 418 494,97;3 418 494,97;Consumer Staples;BD5CJ60;CNE100000HP8;Shenzhen Stock Exchange;China;USD;CNY;7,07
MEGACPO;MEGACABLE HOLDINGS CPO;Equity;0,02;2,89;1 181 660,00;3 414 799,02;3 414 799,02;Communication;B292SM8;MX01ME090003;Bolsa Mexicana De Valores;Mexico;USD;MXN;22,44
2618;EVA AIRWAYS CORP;Equity;0,02;0,39;8 778 109,00;3 403 170,73;3 403 170,73;Industrials;6186023;TW0002618006;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
2603;EVERGREEN MARINE CORP (TAIWAN) LTD;Equity;0,02;0,37;9 265 810,00;3 389 206,71;3 389 206,71;Industrials;6324500;TW0002603008;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
6169;CHINA YUHUA EDUCATION CORPORATION;Equity;0,02;0,90;3 760 000,00;3 381 530,56;3 381 530,56;Consumer Discretionary;BYWPGC4;KYG2120K1094;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
000100;TCL TECHNOLOGY GROUP CORP A;Equity;0,02;0,81;4 158 955,00;3 382 075,76;3 382 075,76;Consumer Discretionary;BD5CP28;CNE000001GL8;Shenzhen Stock Exchange;China;USD;CNY;7,07
600926;BANK OF HANGZHOU LTD A;Equity;0,02;1,26;2 686 745,00;3 379 720,46;3 379 720,46;Financials;BYW5MZ9;CNE100002GQ4;Shanghai Stock Exchange;China;USD;CNY;7,07
600547;SHANDONG GOLD-MINING LTD A;Equity;0,02;5,06;666 040,00;3 371 997,35;3 371 997,35;Materials;BP3R5D0;CNE000001FR7;Shanghai Stock Exchange;China;USD;CNY;7,07
601998;CHINA CITIC BANK CORP LTD A;Equity;0,02;0,71;4 710 299,00;3 351 626,69;3 351 626,69;Financials;BP3R2H3;CNE1000000R4;Shanghai Stock Exchange;China;USD;CNY;7,07
TEO;TELECOM ARGENTINA ADR REPRESENTING;Equity;0,02;9,96;336 354,00;3 350 085,84;3 350 085,84;Communication;2878829;US8792732096;New York Stock Exchange Inc.;Argentina;USD;USD;1,00
002410;GLODON LTD A;Equity;0,02;8,40;397 293,00;3 339 053,85;3 339 053,85;Information Technology;BD5CK01;CNE100000PH8;Shenzhen Stock Exchange;China;USD;CNY;7,07
ANDINA.B;EMBOTELLADORA ANDINA SERIES B SA;Equity;0,02;2,64;1 261 072,00;3 331 814,74;3 331 814,74;Consumer Staples;2311454;CLP3697S1034;Santiago Stock Exchange;Chile;USD;CLP;792,95
6158;ZHENRO PROPERTIES GROUP LTD;Equity;0,02;0,64;5 227 000,00;3 325 003,55;3 325 003,55;Real Estate;BDRHD05;KYG9897E1098;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
600837;HAITONG SECURITIES LTD CLASS A;Equity;0,02;1,66;2 007 601,00;3 324 696,78;3 324 696,78;Financials;BP3R2S4;CNE000000CK1;Shanghai Stock Exchange;China;USD;CNY;7,07
900932;SHANGHAI LUJIAZUI FINANCE & TRADE;Equity;0,02;0,73;4 535 306,00;3 324 379,30;3 324 379,30;Real Estate;6798666;CNE000000HH6;Shanghai Stock Exchange;China;USD;USD;1,00
1628;YUZHOU PROPERTIES LTD;Equity;0,02;0,47;7 082 000,00;3 317 074,62;3 317 074,62;Real Estate;B51QBN1;KYG9884T1013;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
SGGD;SURGUTNEFTEGAS PUBLIC JOINT ADR;Equity;0,02;5,62;587 928,00;3 304 155,36;3 304 155,36;Energy;B01WHG9;US8688612048;London Stock Exchange;Russian Federation;USD;USD;1,00
1797;KOOLEARN TECHNOLOGY HOLDING LTD;Equity;0,02;3,95;833 000,00;3 294 338,14;3 294 338,14;Consumer Discretionary;BDFZ4G4;KYG5313A1013;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
007070;GS RETAIL LTD;Equity;0,02;32,36;101 628,00;3 288 262,67;3 288 262,67;Consumer Staples;B7F9Q79;KR7007070006;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
HLFG;HONG LEONG FINANCIAL GROUP;Equity;0,01;3,51;926 600,00;3 256 942,00;3 256 942,00;Financials;6436450;MYL1082OO006;Bursa Malaysia;Malaysia;USD;MYR;4,27
002001;ZHEJIANG NHU LTD A;Equity;0,01;3,83;845 278,00;3 240 007,59;3 240 007,59;Health Care;BD5CH66;CNE000001J84;Shenzhen Stock Exchange;China;USD;CNY;7,07
NOAH;NOAH HOLDINGS ADR REPRESENTING .5;Equity;0,01;25,43;126 855,00;3 225 922,65;3 225 922,65;Financials;B5MDP39;US65487X1028;New York Stock Exchange Inc.;China;USD;USD;1,00
1378;CHINA HONGQIAO GROUP LTD;Equity;0,01;0,45;7 068 500,00;3 210 425,67;3 210 425,67;Materials;B44ZV94;KYG211501005;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
WPRTS;WESTPORTS HOLDINGSINARY;Equity;0,01;0,87;3 667 400,00;3 205 483,77;3 205 483,77;Industrials;BDFM1K8;MYL5246OO003;Bursa Malaysia;Malaysia;USD;MYR;4,27
200596;ANHUI GUJING DISTILLERY LTD B;Equity;0,01;10,55;302 600,00;3 193 852,98;3 193 852,98;Consumer Staples;6026691;CNE000000K82;Shenzhen Stock Exchange;China;USD;HKD;7,75
